,id,type,subtype,price,transactionType,zip,visualisationOption,cuisine_type,constructionYear,condition,heatingType,room_number,atticExists,basementExists,hasSwimmingPool,indoor,outdoor,short_id,company_name,mètres carrés,commune
10806,8992343,house,exceptional property,499000,for sale,6890,xl,hyper equipped,2000.0,as new,fueloil,4.0,False,True,False,2.0,2.0,3346893,honesty libramont - 5 agences lux. et namur,470,Libin%20Redu
10807,9003364,house,villa,530000,for sale,1500,xl,installed,1974.0,good,gas,5.0,False,False,False,1.0,1.0,989034,pajota halle,160,Halle
10808,8892276,house,exceptional property,580000,for sale,9310,xl,usa hyper equipped,2012.0,as new,gas,5.0,True,False,False,1.0,2.0,2921613,valimmas &amp;co bvba,411,Aalst%20Meldert
10809,8962555,house,house,570000,for sale,1200,xl,not installed,1988.0,to renovate,gas,3.0,True,True,False,1.0,1.0,145409,expertissimmo,300,Woluwe-Saint-Lambert
10810,8484384,house,villa,595000,for sale,8301,xl,installed,1988.0,good,gas,5.0,False,False,False,1.0,,204193,immo cauwe,189,Duinbergen
10811,8769702,house,villa,599000,for sale,1745,xl,installed,1995.0,good,fueloil,3.0,False,False,False,6.0,2.0,2827086,immo talenco,172,Opwijk
10812,9010751,house,villa,629000,for sale,8570,xl,installed,1978.0,good,gas,4.0,False,True,False,2.0,,2289068,immo beguin,320,VICHTE
10813,9018243,house,villa,629000,for sale,8570,xl,installed,1978.0,good,gas,4.0,False,True,False,2.0,,2289068,immo beguin,320,VICHTE
10814,8825960,house,mansion,649000,for sale,8000,xl,hyper equipped,1962.0,good,gas,4.0,False,False,False,1.0,,3046503,huys noord immobiliën,259,Bruges
10815,8998965,house,house,650000,for sale,1970,xl,semi equipped,1962.0,to renovate,gas,4.0,True,True,False,1.0,,2179039,maxime real estate,175,Wezembeek-Oppem
10816,9007782,house,house,655000,for sale,1020,xl,semi equipped,1951.0,to be done up,fueloil,5.0,False,True,False,2.0,2.0,2044327,square estate,406,Bruxelles%20ville
10817,8860947,house,mansion,659000,for sale,8000,xl,installed,1982.0,just renovated,gas,3.0,False,False,False,,1.0,3046503,huys noord immobiliën,232,Bruges
10818,9023718,house,villa,675000,for sale,9300,xl,installed,1982.0,good,gas,4.0,False,True,False,1.0,4.0,3652590,bricks immobiliën,326,Alost
10819,8972777,house,house,695000,for sale,6740,xl,installed,2009.0,as new,gas,4.0,False,True,False,,1.0,3013008,honesty virton - 5 agences lux. et namur,320,Fratin
10820,8880530,house,house,690000,for sale,6940,xl,usa installed,2011.0,good,gas,9.0,False,False,False,2.0,6.0,3199919,easyhome immobilier,377,Durbuy
10821,8932007,house,town house,679000,for sale,1180,xl,usa installed,2011.0,as new,gas,4.0,True,False,False,1.0,2.0,1213949,fullhouse,220,Uccle
10822,8975570,house,apartment block,750000,for sale,6230,xl,semi equipped,1934.0,good,gas,9.0,False,False,False,,6.0,3649725,trior nivelles,460,Pont-a-Celles
10823,8616057,house,exceptional property,699000,for sale,8000,xl,installed,1934.0,good,gas,5.0,True,True,False,1.0,1.0,3046503,huys noord immobiliën,438,Bruges
10824,8958518,house,house,779000,for sale,4450,xl,hyper equipped,2011.0,as new,gas,4.0,False,True,False,3.0,2.0,1317348,leroi-immo,4,Juprelle
10825,8373923,house,house,799000,for sale,9200,xl,installed,1930.0,good,gas,4.0,False,False,False,,,1369779,immo twins,336,Termonde
10826,8961512,house,villa,835000,for sale,8573,xl,semi equipped,1981.0,good,fueloil,5.0,False,True,False,2.0,,2289068,immo beguin,400,Tiegem
10827,8016112,house,exceptional property,850000,for sale,1702,xl,semi equipped,1963.0,good,fueloil,4.0,True,True,False,7.0,12.0,1888720,No agency,367,Groot-Bijgaarden
10828,9004316,house,villa,849000,for sale,3128,xl,hyper equipped,1994.0,good,fueloil,5.0,False,False,False,6.0,,1783,bvm - beheer &amp; vastgoed makelaar,606,Baal
10829,8855211,house,mansion,895000,for sale,1170,xl,installed,1923.0,to be done up,fueloil,5.0,True,True,False,1.0,2.0,1573,hendrix immobilière,248,Watermael-Boitsfort
10830,8961511,house,villa,835000,for sale,8573,xl,semi equipped,1981.0,good,fueloil,5.0,False,True,False,2.0,,2289068,immo beguin,400,Tiegem
10831,8989006,house,exceptional property,875000,for sale,3000,xl,installed,1954.0,good,fueloil,4.0,False,True,False,2.0,5.0,2063476,a property - pelsmaekers,424,Louvain
10832,8953329,house,house,1200000,for sale,1200,xl,hyper equipped,1939.0,just renovated,gas,5.0,True,True,False,1.0,1.0,1607451,emile garcin belgique sprl,270,Woluwe-St-Lambert
10833,8721651,house,exceptional property,1145000,for sale,8300,xl,hyper equipped,1936.0,as new,gas,4.0,False,False,False,1.0,,3068415,immo fevery,255,Knokke-Heist
10834,8816678,house,mixed use building,1185000,for sale,1040,xl,No infos,1874.0,good,gas,3.0,True,True,False,,,3138564,sabimmo,423,Etterbeek
10835,8672307,house,villa,2490000,for sale,8300,xl,hyper equipped,1974.0,as new,gas,4.0,False,False,False,,1.0,2262333,van der build knokke,275,Knokke%20't%20Zoute
10836,8904911,house,mansion,1350000,for sale,1050,xl,hyper equipped,1950.0,as new,fueloil,5.0,False,False,False,1.0,2.0,1920431,agorim,450,Ixelles
10837,8627846,house,house,1290000,for sale,1410,xl,hyper equipped,1970.0,as new,gas,7.0,True,False,True,2.0,2.0,1503,cap sud braine waterloo,440,Waterloo
10838,9012081,house,villa,1295000,for sale,1020,xl,hyper equipped,1946.0,good,gas,4.0,False,True,False,1.0,,1643388,trevi nord,470,LAEKEN%20(BRU.)
10839,8856891,house,villa,2495000,for sale,8300,xl,usa hyper equipped,1965.0,as new,gas,4.0,False,True,False,2.0,1.0,2176092,christophe colpaert exclusive properties,186,Knokke-Heist
10840,8962453,house,villa,2990000,for sale,1180,xl,hyper equipped,1960.0,as new,gas,5.0,True,True,True,4.0,2.0,2078276,barnes brussels,500,Uccle
10841,9030208,house,house,189000,for sale,7700,xl,installed,1918.0,good,gas,3.0,False,True,False,,,1002634,immo beguin,130,LUINGNE
10842,9027630,house,apartment block,398000,for sale,1020,xl,No infos,1918.0,just renovated,electric,0.0,False,True,False,,,1510404,era châtelain,180,Laeken
10843,9030207,house,house,179000,for sale,7700,xl,installed,2016.0,good,gas,3.0,False,True,False,,,1002634,immo beguin,115,Mouscron
10844,8947790,house,villa,299000,for sale,7011,xl,installed,2016.0,as new,gas,3.0,False,False,False,1.0,3.0,980800,deca immobilier,127,Ghlin
10845,9030209,house,house,179000,for sale,7700,xl,installed,1952.0,good,gas,3.0,False,True,False,,,1002634,immo beguin,115,Mouscron
10846,9030268,house,mansion,339000,for sale,1420,xl,installed,1952.0,good,gas,3.0,False,True,False,1.0,2.0,980800,deca immobilier,164,Braine-l'Alleud
10847,8769738,house,house,280000,for sale,4140,xl,hyper equipped,2020.0,as new,gas,3.0,False,True,False,1.0,2.0,3270490,lekeu serge,168,Sprimont
10848,9029321,house,house,270000,for sale,4500,xl,installed,1950.0,good,gas,4.0,False,True,False,,,2222,trevi rasquain,130,Huy
10849,9032413,house,apartment block,499000,for sale,1030,xl,usa semi equipped,1950.0,to be done up,gas,8.0,False,False,False,,,2727704,argayon immo,360,Schaerbeek
10850,9032137,house,house,470000,for sale,4537,xl,usa installed,2018.0,good,gas,4.0,True,True,False,2.0,1.0,845221,bureau godin – liège/charleroi,150,Verlaine
10851,9042082,house,villa,515000,for sale,1440,xl,hyper equipped,1930.0,to be done up,fueloil,4.0,True,True,False,,3.0,3649725,trior nivelles,260,Braine-le-Chateau
10852,9035643,house,house,421000,for sale,9520,xl,installed,2002.0,good,gas,2.0,False,False,False,2.0,,1402805,infinimo,195,Sint-Lievens-Houtem
10853,9006381,house,house,325000,for sale,9170,xl,installed,1980.0,good,gas,4.0,False,False,False,1.0,3.0,2426944,fine homes,250,DE%20KLINGE
10854,9038729,house,house,1050000,for sale,1050,xl,No infos,1890.0,to be done up,gas,6.0,False,False,False,,,1430789,era châtelain - schuman,280,Ixelles
10855,9043095,house,mansion,2485000,for sale,1050,xl,hyper equipped,1890.0,as new,gas,2.0,True,True,False,1.0,,1453,immobilière le lion,450,Ixelles
10856,9027273,house,house,338000,for sale,8790,xl,hyper equipped,2018.0,as new,gas,2.0,False,False,False,,,2289068,immo beguin,126,Waregem
10857,9027272,house,house,338000,for sale,8793,xl,hyper equipped,2018.0,as new,gas,2.0,False,False,False,,,2289068,immo beguin,126,SINT-ELOOIS-VIJVE
10858,8979165,house,mansion,695000,for sale,8000,xl,hyper equipped,1966.0,just renovated,gas,5.0,False,False,False,,,3046503,huys noord immobiliën,265,Bruges
10859,9033707,house,mixed use building,258000,for sale,9600,xl,No infos,1966.0,good,gas,4.0,False,False,False,1.0,,1002634,immo beguin,130,Renaix
10860,9034036,house,town house,340000,for sale,1420,xl,installed,1966.0,good,gas,3.0,True,False,False,2.0,1.0,3671425,No agency,115,Braine-l'Alleud
10861,8994220,house,house,159900,for sale,6001,xl,installed,2019.0,good,gas,3.0,False,True,False,1.0,1.0,845221,bureau godin – liège/charleroi,120,Charleroi%20Marcinelle
10862,9033705,house,house,258000,for sale,9600,xl,No infos,2019.0,good,gas,4.0,False,False,False,1.0,,1002634,immo beguin,130,Renaix
10863,9028835,house,exceptional property,2095000,for sale,1150,xl,hyper equipped,2019.0,as new,gas,5.0,True,True,False,1.0,1.0,3668833,No agency,540,Woluwe-St-Pierre
10864,9035942,house,bungalow,289000,for sale,4540,xl,semi equipped,1995.0,to renovate,gas,3.0,False,False,False,1.0,5.0,682408,label immo sprl,105,Amay%20Jehay
10865,9034730,house,house,195000,for sale,7860,xl,installed,1928.0,as new,gas,4.0,True,True,False,,,3538626,immo casteels,176,None
10866,9036184,house,house,2250000,for sale,1150,xl,No infos,1928.0,good,gas,4.0,False,True,False,,,1955187,brussels sotheby’s international realty,350,Woluwe-Saint-Pierre
10867,9040664,house,house,50000,for sale,6590,xl,No infos,1900.0,to be done up,fueloil,3.0,False,False,False,,,92104,vincent maillard notaire,3,Momignies
10868,9040904,house,house,175000,for sale,4400,xl,installed,1960.0,as new,fueloil,2.0,False,True,False,,,2222,trevi rasquain,115,FL%C3%89MALLE-GRANDE
10869,8707014,house,house,90000,for sale,6200,xl,not installed,1960.0,to be done up,fueloil,2.0,False,True,False,1.0,,3229424,delfimmo,91,Ch%C3%A2telineau
10870,8905612,house,house,119000,for sale,6838,xl,not installed,1899.0,to be done up,fueloil,3.0,True,True,False,1.0,,3346893,honesty libramont - 5 agences lux. et namur,120,Bouillon
10871,8955790,house,house,150000,for sale,4217,xl,No infos,2017.0,good,gas,6.0,False,False,True,1.0,4.0,116888,"anne françoise honhon et christine dÔme, notaires",288,H%C3%A9ron
10872,9035455,house group,house group,368000 - 442500,for sale,4000,xl,No infos,1953.0,good,gas,6.0,False,False,False,,,999811,engel &amp; völkers liège,163,Li%C3%A8ge
10873,8844590,house,house,105000,for sale,4100,xl,not installed,1953.0,to be done up,fueloil,2.0,True,False,False,1.0,2.0,1768158,sciara immo,75,Seraing
10874,8766879,house,house,50000,for sale,4020,xl,installed,1953.0,as new,gas,3.0,False,True,False,,,3232497,envisager,110,Li%C3%A8ge%202
10875,8881007,house,house,150000,for sale,9600,xl,No infos,1899.0,good,gas,1.0,False,True,False,,,1002634,immo beguin,139,Renaix
10876,9025190,house,house,199500,for sale,4260,xl,not installed,1930.0,to renovate,fueloil,3.0,False,True,False,,,2222,trevi rasquain,150,FUMAL
10877,8780123,house,house,239000,for sale,9170,xl,installed,1941.0,good,gas,4.0,False,False,False,,,2426944,fine homes,144,DE%20KLINGE
10878,9003556,house,villa,365000,for sale,5020,xl,installed,1978.0,as new,gas,4.0,False,True,False,2.0,2.0,1611309,No agency,205,Suarl%C3%A9e
10879,8894449,house,house,350000,for sale,4000,xl,installed,1970.0,good,gas,3.0,False,True,False,1.0,,1219450,No agency,220,Li%C3%A8ge
10880,8920661,house,town house,289000,for sale,4420,xl,installed,1981.0,good,fueloil,4.0,False,False,False,2.0,,894637,No agency,210,Saint-Nicolas
10881,8485297,house,house,335000,for sale,6760,xl,No infos,2019.0,as new,gas,4.0,False,False,False,1.0,1.0,3013008,honesty virton - 5 agences lux. et namur,151,Virton
10882,8897134,house,apartment block,250000,for sale,8370,xl,installed,1930.0,just renovated,gas,4.0,False,True,False,,,1796035,invasco,226,Blankenberge
10883,8947165,house,mansion,350000,for sale,7180,xl,No infos,1930.0,to renovate,fueloil,7.0,True,True,False,2.0,5.0,195590,burima - bureau immobilier marchal,260,Seneffe
10884,8722292,house,apartment block,375000,for sale,4300,xl,No infos,1960.0,good,fueloil,4.0,False,True,False,1.0,2.0,999811,engel &amp; völkers liège,200,Waremme
10885,8908017,house,house,385000,for sale,2600,xl,No infos,1900.0,to renovate,gas,6.0,False,True,False,,,1942392,bathim &amp; co,260,Antwerpen%20Berchem
10886,9019324,house,house,390000,for sale,5530,xl,hyper equipped,2006.0,as new,fueloil,4.0,True,True,False,,,3096959,No agency,240,Purnode
10887,8723329,house,house,499000,for sale,8000,xl,hyper equipped,2017.0,as new,gas,3.0,False,False,False,1.0,1.0,3046503,huys noord immobiliën,195,Bruges
10888,8959517,house,house,395000,for sale,2640,xl,No infos,1959.0,good,gas,3.0,False,True,False,,,1750,sidimex antwerpen,170,Mortsel
10889,8932025,house,villa,475000,for sale,4607,xl,hyper equipped,1980.0,as new,fueloil,3.0,True,False,True,1.0,,2654558,allen keapler &amp; partners,210,Dalhem
10890,8980837,house,house,495000,for sale,1755,xl,installed,1971.0,good,gas,3.0,False,False,False,1.0,,2041,multimmo bvba,394,Gooik
10891,8920476,house,house,520000,for sale,6730,xl,hyper equipped,1998.0,as new,fueloil,5.0,True,False,False,1.0,4.0,3182976,No agency,350,Tintigny
10892,8941858,house,apartment block,649000,for sale,1140,xl,No infos,1932.0,to be done up,gas,7.0,False,False,False,,,2954517,No agency,257,Evere
10893,8857379,house,mixed use building,550000,for sale,1150,xl,hyper equipped,1955.0,as new,gas,3.0,False,False,False,1.0,1.0,1584,sorimo  - bruxelles,245,Woluwe-Saint-Pierre
10894,9022445,house,apartment block,1650000,for sale,1030,xl,No infos,1903.0,as new,gas,8.0,False,False,False,,,3666288,No agency,500,Schaerbeek
10895,8904935,house,house,895000,for sale,8300,xl,installed,2015.0,as new,gas,3.0,False,False,False,,1.0,1281897,immo deva,192,Knokke
10896,8704694,house,house,620000,for sale,1080,xl,hyper equipped,1962.0,good,gas,7.0,False,True,False,2.0,2.0,1821772,immoexpat laura iglesias,340,Molenbeek-Saint-Jean
10897,9018694,house,mixed use building,1150000,for sale,1040,xl,No infos,1918.0,good,gas,4.0,False,False,False,,,1430789,era châtelain - schuman,320,Etterbeek
10898,8931418,house,manor house,895000,for sale,8490,xl,installed,1882.0,good,gas,4.0,False,True,False,1.0,10.0,3252242,pillars,229,Jabbeke
10899,8961251,house,house,740000,for sale,1950,xl,installed,1918.0,to be done up,fueloil,4.0,True,True,False,,1.0,1584,sorimo  - bruxelles,265,Kraainem
10900,8789500,house,exceptional property,2190000,for sale,1050,xl,hyper equipped,1940.0,as new,gas,5.0,False,True,False,2.0,1.0,1599568,engel &amp; völkers place brugmann,650,Ixelles
10901,8987798,house,house,3075000,for sale,8300,xl,No infos,1962.0,good,gas,5.0,False,False,False,,5.0,3122446,dirk willemyns,210,Knokke-Zoute
10902,8893541,house,house,320000,for sale,4610,xl,semi equipped,1997.0,good,fueloil,2.0,False,True,False,2.0,2.0,40433,liègimmo sprl,117,Beyne-Heusay
10903,9027825,house,house,410000,for sale,1650,xl,installed,1936.0,just renovated,gas,2.0,False,True,False,1.0,,2041,multimmo bvba,120,Beersel
10904,8893540,house,bungalow,320000,for sale,4610,xl,semi equipped,1997.0,good,fueloil,2.0,False,True,False,2.0,2.0,40433,liègimmo sprl,117,Beyne-Heusay
10905,8809377,house,chalet,215000,for sale,5377,xl,No infos,2006.0,good,gas,3.0,False,False,False,1.0,,1792,maisons et chalets d&#039;ardennes,90,NOISEUX
10906,9020119,house,house,249000,for sale,5370,xl,installed,2019.0,as new,gas,3.0,False,False,False,1.0,,3016146,honesty marche - 5 agences lux. et namur,3,Havelange-Failon
10907,8797807,house,house,249000,for sale,5523,xl,not installed,2016.0,as new,gas,3.0,False,False,False,1.0,1.0,3016158,honesty rochefort - 5 agences lux. et namur,175,Onhaye%20Sommi%C3%A8re
10908,9008417,house,exceptional property,655000,for sale,4280,xl,not installed,2020.0,as new,gas,4.0,False,False,False,1.0,3.0,942335,No agency,340,Wansin
10909,9033072,house,house,156000,for sale,5070,xl,No infos,2020.0,good,fueloil,3.0,True,True,False,,,3670821,No agency,179,Fosses-la-Ville
10910,8950526,house,house,415000,for sale,9940,xl,hyper equipped,2020.0,as new,gas,2.0,False,True,False,1.0,1.0,2925601,altro vastgoed aalter,150,Evergem
10911,8881961,house,villa,268000,for sale,4550,xl,not installed,2020.0,as new,gas,3.0,False,False,False,,,2144544,label immo sprl,178,Nandrin%20Villers-le-Temple
10912,8967794,house,house,335000,for sale,1780,xl,semi equipped,1932.0,good,gas,3.0,False,True,False,,,1836871,ring consult,165,Wemmel
10913,8971730,house,bungalow,364000,for sale,3040,xl,installed,1973.0,good,gas,3.0,False,False,False,2.0,3.0,1768485,century 21 berthouts,114,Huldenberg
10914,8985111,house,house,425000,for sale,1820,xl,hyper equipped,1990.0,good,fueloil,3.0,False,False,False,,,1549447,era immo-toye,277,Melsbroek
10915,9039529,house,house,239000,for sale,2610,xl,installed,1987.0,good,gas,2.0,False,False,False,,,3493197,dewaele | vastgoed met advies wilrijk,115,Wilrijk
10916,9042317,house,house,175000,for sale,5575,xl,semi equipped,1987.0,good,fueloil,4.0,True,True,False,1.0,,3019504,grandjean immobilier,200,Patignies
10917,9039527,house,mansion,650000,for sale,7800,xl,installed,1987.0,good,gas,6.0,False,True,False,,,1002634,immo beguin,423,Ath
10918,9026873,house,house,349000,for sale,4520,xl,installed,1987.0,good,fueloil,4.0,False,False,False,2.0,4.0,3327566,val immobiliere,240,Wanze
10919,9026963,house,villa,600000,for sale,4500,xl,installed,1970.0,as new,fueloil,5.0,False,False,False,2.0,,2222,trevi rasquain,300,Huy
10920,9039528,house,other property,650000,for sale,7800,xl,installed,1899.0,good,gas,6.0,False,True,False,,,1002634,immo beguin,423,Ath
10921,9026962,house,house,69000,for sale,4540,xl,not installed,1899.0,to renovate,gas,2.0,False,True,False,,,2222,trevi rasquain,110,Amay
10922,9034173,house,house,215000,for sale,4000,xl,installed,1964.0,good,gas,2.0,False,True,False,1.0,,3292073,trevi liege,77,Li%C3%A8ge
10923,9026794,house,mansion,825000,for sale,9000,xl,semi equipped,1881.0,good,gas,7.0,False,True,False,,,3199932,axel lenaerts makelaars destelbergen bvba,393,Gand
10924,9042636,house,exceptional property,780000,for sale,1082,xl,hyper equipped,1933.0,as new,gas,5.0,True,True,True,,2.0,1306479,trior basilique,345,Berchem-Sainte-Agathe
10925,9031018,house,chalet,30000,for sale,4141,xl,No infos,1998.0,good,fueloil,2.0,False,False,False,1.0,,91835,philippe dusart - notaire,81,Louveign%C3%A9
10926,9033345,house,apartment block,1050000,for sale,1090,xl,semi equipped,1959.0,good,gas,4.0,True,False,False,,,2005752,gvd immo,631,Jette
10927,9033702,house,house,235000,for sale,9600,xl,semi equipped,1960.0,good,gas,3.0,False,False,False,,,1002634,immo beguin,120,Renaix
10928,9033701,house,house,235000,for sale,9600,xl,semi equipped,1960.0,good,gas,3.0,False,False,False,,,1002634,immo beguin,120,Renaix
10929,9037608,house,house,237000,for sale,8580,xl,semi equipped,1960.0,good,gas,3.0,False,True,False,1.0,,2289068,immo beguin,216,Avelgem
10930,8845592,house,house,120000,for sale,7860,xl,semi equipped,1960.0,to be done up,gas,3.0,False,True,False,,,222547,century 21 clermont,135,Lessines
10931,9037609,house,house,237000,for sale,8580,xl,semi equipped,1960.0,good,gas,3.0,False,True,False,1.0,,2289068,immo beguin,216,Avelgem
10932,9041382,house,house,369000,for sale,1640,xl,installed,1960.0,to renovate,gas,3.0,False,False,False,1.0,,2041,multimmo bvba,136,SINT-GENESIUS-RODE
10933,9037611,house,house,258000,for sale,8790,xl,semi equipped,2000.0,good,fueloil,3.0,False,True,False,1.0,,2289068,immo beguin,215,Waregem
10934,8983995,house,house,25000,for sale,6940,xl,semi equipped,2000.0,good,gas,2.0,False,True,False,3.0,6.0,2626783,trevi closon marche,100,Durbuy
10935,9038524,house,house,335000,for sale,8792,xl,installed,2020.0,as new,gas,3.0,False,True,False,3.0,2.0,607487,century 21 via plus,225,Desselgem
10936,9041445,house,villa,650000,for sale,8790,xl,not installed,2020.0,as new,gas,4.0,False,True,False,2.0,,2289068,immo beguin,280,Waregem
10937,8598139,house,house,25000,for sale,4577,xl,installed,1965.0,good,fueloil,3.0,False,True,False,1.0,,2222,trevi rasquain,270,Modave
10938,9041442,house,villa,650000,for sale,8790,xl,not installed,2020.0,as new,fueloil,4.0,False,True,False,2.0,,2289068,immo beguin,280,Waregem
10939,8951545,house,house,35000,for sale,4400,xl,No infos,1932.0,to renovate,gas,2.0,True,True,False,,,116888,"anne françoise honhon et christine dÔme, notaires",188,Fl%C3%A9malle
10940,8942337,house,house,69000,for sale,4500,xl,not installed,1953.0,to restore,carbon,2.0,False,False,False,,1.0,682408,label immo sprl,45,Huy
10941,8903332,house,house,77000,for sale,4100,xl,not installed,1900.0,to renovate,gas,3.0,True,True,False,,,845221,bureau godin – liège/charleroi,130,Seraing
10942,8884821,house,house,68000,for sale,4020,xl,not installed,1900.0,to be done up,gas,3.0,False,True,False,,,1768158,sciara immo,58,Li%C3%A8ge
10943,8985492,house,house,109900,for sale,6230,xl,semi equipped,1900.0,to be done up,gas,2.0,True,True,False,,,1251824,pacimmo,119,Pont-a-Celles
10944,8844532,house,house,98500,for sale,4032,xl,not installed,1970.0,to renovate,gas,2.0,True,True,False,,,845221,bureau godin – liège/charleroi,110,Li%C3%A8ge%20Ch%C3%AAn%C3%A9e
10945,8780327,house,house,50000,for sale,7370,xl,No infos,1970.0,to renovate,gas,2.0,False,True,False,,,494045,fridenbergs real estate dour,135,Dour
10946,8693763,house,mixed use building,115000,for sale,6880,xl,usa installed,1970.0,just renovated,fueloil,2.0,False,True,False,,,3346893,honesty libramont - 5 agences lux. et namur,127,Bertrix
10947,8924188,house,house,115000,for sale,6983,xl,installed,1970.0,good,wood,4.0,False,False,False,,2.0,3199919,easyhome immobilier,141,Ortho
10948,8963973,house,house,120000,for sale,4032,xl,not installed,1970.0,good,gas,2.0,False,True,False,,,1768158,sciara immo,90,Liege
10949,9006900,house,house,117500,for sale,4460,xl,semi equipped,1970.0,to be done up,gas,4.0,False,False,False,1.0,,845221,bureau godin – liège/charleroi,196,Gr%C3%83ce-Hollogne%20Hollogneaux-Pierres
10950,8942626,house,house,115000,for sale,7331,xl,semi equipped,1970.0,to be done up,gas,2.0,True,True,False,,1.0,494045,fridenbergs real estate dour,129,Baudour
10951,8925021,house,house,120000,for sale,4050,xl,semi equipped,1970.0,to renovate,gas,3.0,False,True,False,,,3292073,trevi liege,113,Chaudfontaine
10952,8741321,house,house,120000,for sale,7333,xl,semi equipped,1970.0,good,gas,3.0,True,True,False,,,3455705,ax-immobilier,125,Saint-Ghislain
10953,8952509,house,house,119500,for sale,4800,xl,semi equipped,1850.0,to be done up,gas,3.0,True,True,False,1.0,,1974205,packpro immo,115,Verviers%20Ensival
10954,8909597,house,house,127500,for sale,4000,xl,installed,1850.0,good,fueloil,3.0,False,True,False,,,845221,bureau godin – liège/charleroi,110,Li%C3%A8ge
10955,8742955,house,house,125000,for sale,6630,xl,not installed,1850.0,to renovate,fueloil,5.0,True,True,False,,,3016162,honesty arlon - 5 agences lux. et namur,209,Martelange
10956,9008700,house,house,120000,for sale,6043,xl,not installed,1850.0,to renovate,fueloil,2.0,False,False,False,1.0,,3229424,delfimmo,130,Charleroi%20Ransart
10957,8963920,house,house,145000,for sale,4480,xl,installed,1850.0,good,fueloil,2.0,True,True,False,,,845221,bureau godin – liège/charleroi,104,Engis
10958,8938315,house,house,135000,for sale,4032,xl,hyper equipped,1850.0,good,gas,3.0,True,False,False,,,652522,groupe cadimmo trooz-liège-sprimont,100,Li%C3%A8ge%20Ch%C3%AAn%C3%A9e
10959,8716289,house,house,129000,for sale,4500,xl,installed,1850.0,good,gas,3.0,False,True,False,,,2778803,immobilière bertrand huy,155,Huy
10960,8878416,house,house,135000,for sale,4870,xl,not installed,1900.0,to be done up,electric,3.0,False,False,False,,,652522,groupe cadimmo trooz-liège-sprimont,130,Trooz
10961,8733468,house,house,135000,for sale,6762,xl,semi equipped,1900.0,to renovate,fueloil,4.0,False,True,False,1.0,,695471,double v immobilière,135,SAINT-MARD
10962,8927572,house,house,139000,for sale,6140,xl,semi equipped,1949.0,to be done up,gas,2.0,True,True,False,,,845221,bureau godin – liège/charleroi,120,Fontainel'Ev%C3%AAque
10963,8950313,house,house,149000,for sale,4100,xl,installed,1949.0,to be done up,gas,2.0,False,True,False,,,652522,groupe cadimmo trooz-liège-sprimont,78,Seraing
10964,8901582,house,house,150000,for sale,4101,xl,not installed,1949.0,to renovate,gas,3.0,False,True,False,,,845221,bureau godin – liège/charleroi,120,Seraing%20Jemeppesur-Meuse
10965,8864454,house,house,150000,for sale,4040,xl,installed,1949.0,to be done up,gas,3.0,False,True,False,,,2531760,le coin immobilier sprl,127,Herstal
10966,8978754,house,house,150000,for sale,7160,xl,semi equipped,1949.0,good,gas,3.0,False,True,False,,,1975488,No agency,130,Chapelle-lez-Herlaimont
10967,8889699,house,house,137500,for sale,4860,xl,installed,1949.0,good,gas,3.0,False,True,False,,,1974205,packpro immo,108,Pepinster
10968,8960086,house,house,153000,for sale,4800,xl,not installed,1949.0,good,gas,4.0,True,True,False,2.0,2.0,1974205,packpro immo,138,Verviers
10969,8922242,house,house,155000,for sale,4400,xl,semi equipped,1949.0,good,gas,3.0,False,True,False,1.0,,2222,trevi rasquain,210,AWIRS
10970,8944114,house,house,145000,for sale,6600,xl,semi equipped,1949.0,good,fueloil,3.0,False,False,False,1.0,,2231824,bd immo,3,Bastogne
10971,8950444,house,house,147500,for sale,7370,xl,semi equipped,1993.0,good,gas,4.0,True,True,False,,,494045,fridenbergs real estate dour,195,Dour
10972,8911094,house,house,155000,for sale,4400,xl,semi equipped,1993.0,good,gas,3.0,False,True,False,,,2222,trevi rasquain,150,FL%C3%89MALLE-HAUTE
10973,8994413,house,house,155000,for sale,4040,xl,semi equipped,1993.0,as new,gas,2.0,True,True,False,1.0,,1768158,sciara immo,95,Herstal
10974,8973378,house,apartment block,165000,for sale,4000,xl,installed,1993.0,good,gas,5.0,False,True,False,2.0,2.0,116888,"anne françoise honhon et christine dÔme, notaires",5,Li%C3%A8ge
10975,8986144,house,house,165000,for sale,6238,xl,semi equipped,1918.0,to renovate,gas,3.0,False,False,False,1.0,,3229424,delfimmo,198,Luttre
10976,8860481,house,house,155000,for sale,5500,xl,semi equipped,1918.0,good,pellet,3.0,False,False,False,1.0,,3199919,easyhome immobilier,120,Dinant
10977,9011482,house,house,155000,for sale,6637,xl,installed,1918.0,good,fueloil,3.0,True,False,False,1.0,,5216,topimmo bastogne - arlon - neufchâteau,144,Fauvillers
10978,8992151,house,house,159000,for sale,4870,xl,semi equipped,1899.0,good,fueloil,4.0,False,False,False,1.0,,652522,groupe cadimmo trooz-liège-sprimont,95,Trooz
10979,8727942,house,house,165000,for sale,4431,xl,No infos,1899.0,to be done up,pellet,3.0,False,True,False,,,1768158,sciara immo,120,Ans%20Loncin
10980,8935717,house,house,165000,for sale,4102,xl,installed,1899.0,as new,gas,4.0,False,True,False,,,845221,bureau godin – liège/charleroi,148,Seraing%20Ougr%C3%A9e
